case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
small,context_default,16,4,4,16,0,8,4096,35135500,8578.0029296875,2801.3600000000001,8782.1533203125,8804.9370659722226,187.60118090096188,8631.0933050039985,8978.7808269404468
small,context_forced,16,4,4,16,0,0,4096,27996700,6835.1318359375,2875.0799999999999,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,1,4096,29496700,7201.3427734375,2875.0799999999999,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,2,4096,28770800,7024.12109375,3427.98,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,3,4096,28715300,7010.5712890625,3427.98,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,4,4096,34990900,8542.7001953125,2727.6399999999999,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,5,4096,30140900,7358.6181640625,3686,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,6,4096,27650400,6750.5859375,3206.8200000000002,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,7,4096,28726700,7013.3544921875,2727.6399999999999,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,context_forced,16,4,4,16,0,8,4096,29246200,7140.185546875,2875.0799999999999,7024.12109375,7208.512369791667,532.4103108561477,6715.1454817316371,7701.8792578516968
small,scalar_prevalidated,16,4,4,16,0,0,16384,29894400,1824.609375,2875.0799999999999,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,1,16384,30703900,1874.017333984375,2875.0799999999999,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,2,16384,32111800,1959.94873046875,2875.0799999999999,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,3,16384,31912100,1947.760009765625,2838.2200000000003,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,4,16384,30671600,1872.0458984375,2727.6399999999999,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,5,16384,30471900,1859.857177734375,3686,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,6,16384,30572400,1865.9912109375,2690.7799999999997,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,7,16384,30352800,1852.587890625,2764.5,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
small,scalar_prevalidated,16,4,4,16,0,8,16384,30824400,1881.3720703125,2801.3600000000001,1872.0458984375,1882.0210774739583,43.972893324984945,1841.2728629928056,1922.7692919551109
reversed,tensor_dot_serial,32,16,16,32,1,0,256,32850600,128322.65625,3464.8399999999997,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,1,256,33344100,130250.390625,2911.9400000000001,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,2,256,32536100,127094.140625,2838.2200000000003,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,3,256,33355400,130294.53125,2801.3600000000001,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,4,256,32726100,127836.328125,2875.0799999999999,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,5,256,33936800,132565.625,2911.9400000000001,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,6,256,32428400,126673.4375,2875.0799999999999,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,7,256,32496800,126940.625,2985.6600000000003,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,tensor_dot_serial,32,16,16,32,1,8,256,33320500,130158.203125,2801.3600000000001,128322.65625,128903.99305555556,2009.6825991279663,127041.68718036365,130766.29893074748
reversed,context_default,32,16,16,32,1,0,256,34161800,133444.53125,2838.2200000000003,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,1,256,33778800,131948.4375,2801.3600000000001,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,2,256,32182000,125710.9375,2838.2200000000003,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,3,256,32415600,126623.4375,2875.0799999999999,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,4,256,33483800,130796.09375,2801.3600000000001,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,5,256,34182700,133526.171875,2838.2200000000003,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,6,256,34131700,133326.953125,2875.0799999999999,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
reversed,context_default,32,16,16,32,1,7,256,32489800,126913.28125,3317.4000000000001,131948.4375,130911.58854166667,3650.7593645272082,127528.55153053813,134294.62555279522
