case,variant,rows,k,q,columns,reversed,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high
small,tensor_dot_serial,16,4,4,16,0,5,512,21958200,42887.109375,2727.6399999999999,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,6,512,21700200,42383.203125,2801.3600000000001,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,7,512,22223300,43404.8828125,3133.0999999999999,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,tensor_dot_serial,16,4,4,16,0,8,512,22383100,43716.9921875,2911.9400000000001,43404.8828125,43270.073784722219,479.15862588079102,42826.053458072689,43714.094111371749
small,context_default,16,4,4,16,0,0,512,21611800,42210.546875,3096.2399999999998,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,1,512,22490200,43926.171875,3538.5599999999999,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,2,512,22173500,43307.6171875,3538.5599999999999,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,3,512,21713100,42408.3984375,3096.2399999999998,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,4,512,22237200,43432.03125,2653.9200000000001,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,5,512,21902900,42779.1015625,2727.6399999999999,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,6,512,22347900,43648.2421875,2801.3600000000001,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,7,512,22873500,44674.8046875,3133.0999999999999,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_default,16,4,4,16,0,8,512,21782900,42544.7265625,2838.2200000000003,43307.6171875,43214.626736111109,804.59456383433303,42469.03577362463,43960.217698597589
small,context_forced,16,4,4,16,0,0,1024,28484500,27816.89453125,2801.3600000000001,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,1,1024,27229200,26591.015625,2985.6600000000003,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,2,1024,28349500,27685.05859375,3317.4000000000001,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
small,context_forced,16,4,4,16,0,3,1024,29723200,29026.5625,2801.3600000000001,28108.203125,28171.961805555555,888.30711635004741,27348.797211071178,28995.126400039931
