case,variant,workers,callers,grain,rows,inner,columns,batches,nested,padded,pool_spin_us,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,median,mean,stddev,ci95_mean_low,ci95_mean_high,throughput_calls_s
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,1,8,17928000,2241000,2875.0799999999999,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,2,8,20606200,2575775,2653.9200000000001,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,3,8,18707000,2338375,3427.98,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,4,8,23735300,2966912.5,3649.1399999999999,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,5,8,22173100,2771637.5,3575.4200000000001,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,6,8,19742600,2467825,2469.6200000000003,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,7,8,18138700,2267337.5,2875.0799999999999,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
square256/workers4,context_forced,4,1,32,256,256,256,1,0,0,0,8,8,23643200,2955400,3206.8200000000002,2575775,2646731.9444444445,353853.44225835963,2318827.7546183644,2974636.1342705246,388.23266783783521
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,0,2048,29512100,14410.205078125,3427.98,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,1,2048,40550400,19800,2690.7799999999997,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,2,2048,28434200,13883.88671875,3133.0999999999999,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,3,2048,30031100,14663.623046875,3354.2600000000002,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,4,2048,28142300,13741.357421875,3243.6799999999998,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,5,2048,27907400,13626.66015625,2911.9400000000001,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,6,2048,27397100,13377.490234375,3059.3799999999997,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
spin2000_square32,serial,4,1,1,32,32,32,1,0,0,2000,7,2048,27354500,13356.689453125,2801.3600000000001,13883.88671875,16101.350911458334,4911.6485386813683,11549.889932280266,20652.811890636403,72025.940592666579
