schema_version,timestamp,benchmark,case,implementation,unit,median,mean,stddev,ci95_mean_low,ci95_mean_high,result_allocations,result_bytes,platform,compiler,cpu_context,seed,warmup,batches,target_work,min_batch_ms,sample,iterations,elapsed_ns,ns_per_call,cpu_mhz,dtype,inputs,output,quick,scope,stabilize,cooldown,cache_regime,work_per_call,statistics_kind
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/contiguous,allocation_only,ns/call,742.767333984375,753.74532063802087,48.566715918718444,726.90999428222005,780.58064699382169,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,14,32768,23304800,711.2060546875,2875.0799999999999,float,"left=[128;192] strides=[192;1] origin=7 right=[192;96] strides=[96;1] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,0,4,37244900,9311225,2690.7799999999997,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,1,4,38045400,9511350,2543.3399999999997,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,2,4,38291800,9572950,2580.1999999999998,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,3,4,38805800,9701450,2580.1999999999998,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,4,4,37851100,9462775,2580.1999999999998,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,5,4,37516100,9379025,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,6,4,36942100,9235525,2764.5,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,7,4,37060200,9265050,2727.6399999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,8,4,36987700,9246925,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,9,4,37831500,9457875,2838.2200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,10,4,37273800,9318450,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,11,4,38371200,9592800,2911.9400000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,12,4,36687900,9171975,2764.5,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,13,4,36861500,9215375,2838.2200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,fat_p,ns/call,9379025,9396896.666666666,160246.09251606313,9308353.3894743733,9485439.9438589588,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,14,4,38042800,9510700,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,0,32,25562200,798818.75,2543.3399999999997,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,1,32,24991800,780993.75,2653.9200000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,2,32,25340800,791900,2617.0599999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,3,32,25760800,805025,2469.6200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,4,32,26098000,815562.5,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,5,32,24752600,773518.75,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,6,32,24439900,763746.875,2764.5,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,7,32,24283100,758846.875,2727.6399999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,8,32,25060500,783140.625,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,9,32,25353400,792293.75,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,10,32,25160200,786256.25,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,11,32,25463600,795737.5,3022.52,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,12,32,24844100,776378.125,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,13,32,24117600,753675,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,scalar_prevalidated,ns/call,786256.25,784664.16666666663,17252.031448490416,775131.63218367635,794196.7011496569,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,14,32,25410200,794068.75,2838.2200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,0,32768,27621000,842.926025390625,2727.6399999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,1,32768,23935700,730.4595947265625,2469.6200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,2,32768,25256300,770.7611083984375,2690.7799999999997,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,3,32768,29128600,888.934326171875,2653.9200000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,4,32768,24007700,732.6568603515625,2911.9400000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,5,32768,23921700,730.0323486328125,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,6,32768,23925200,730.13916015625,2838.2200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,7,32768,23914300,729.8065185546875,2764.5,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,8,32768,23922700,730.0628662109375,2875.0799999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,9,32768,23210000,708.31298828125,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,10,32768,24459800,746.453857421875,2727.6399999999999,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,11,32768,24214600,738.970947265625,2985.6600000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,12,32768,23809700,726.6143798828125,2801.3600000000001,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,13,32768,23906500,729.5684814453125,2838.2200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/padded,allocation_only,ns/call,730.13916015625,749.844970703125,49.95136472965509,722.24456270598273,777.44537870026727,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,14,32768,23330000,711.97509765625,2838.2200000000003,float,"left=[128;192] strides=[384;2] origin=7 right=[192;96] strides=[192;2] origin=7","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/reversed,fat_p,ns/call,9409150,9418368.333333334,187728.1819800208,9314639.9478677362,9522096.7187989317,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,0,4,37858800,9464700,2580.1999999999998,float,"left=[128;192] strides=[192;-1] origin=198 right=[192;96] strides=[96;-1] origin=102","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/reversed,fat_p,ns/call,9409150,9418368.333333334,187728.1819800208,9314639.9478677362,9522096.7187989317,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,1,4,38681700,9670425,3612.2799999999997,float,"left=[128;192] strides=[192;-1] origin=198 right=[192;96] strides=[96;-1] origin=102","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/reversed,fat_p,ns/call,9409150,9418368.333333334,187728.1819800208,9314639.9478677362,9522096.7187989317,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,2,4,37636600,9409150,2727.6399999999999,float,"left=[128;192] strides=[192;-1] origin=198 right=[192;96] strides=[96;-1] origin=102","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/reversed,fat_p,ns/call,9409150,9418368.333333334,187728.1819800208,9314639.9478677362,9522096.7187989317,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,3,4,36937800,9234450,2801.3600000000001,float,"left=[128;192] strides=[192;-1] origin=198 right=[192;96] strides=[96;-1] origin=102","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/reversed,fat_p,ns/call,9409150,9418368.333333334,187728.1819800208,9314639.9478677362,9522096.7187989317,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,4,4,37240500,9310125,2653.9200000000001,float,"left=[128;192] strides=[192;-1] origin=198 right=[192;96] strides=[96;-1] origin=102","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
1,"2026-08-31 06:50:46",TensorMatmul,matmul/float/large/reversed,fat_p,ns/call,9409150,9418368.333333334,187728.1819800208,9314639.9478677362,9522096.7187989317,1,49152,Windows-x64,GCC-16.1,"[2026-08-31 06:50:46] linear algebra start CPU: 3538 MHz (base: 3686)",12345,3,15,10000,20,5,4,37276900,9319225,2875.0799999999999,float,"left=[128;192] strides=[192;-1] origin=198 right=[192;96] strides=[96;-1] origin=102","[128;96]",0,1,1,1,reused_inputs_no_flush,2359296,dispersion_of_batch_means
